id,name,host id,host_identity_verified,host name,neighbourhood group,neighbourhood,latitude,longitude,country,country code,instant_bookable,cancellation_policy,room type,Construction year,price,service fee,minimum nights,number of reviews,last review,reviews per month,review rate number,calculated host listings count,availability 365,house_rules,license
1051043,Cozy Bedroom in Williamsburg 3 BR,14067827221,unconfirmed,Lilianna,,Williamsburg,40.71156,-73.96218,United States,US,False,moderate,Private room,2015.0,,,3.0,174.0,6/22/2019,0.442977612681084,2.9527983541320073,4.0,,Dryer and Washing Machine are in Basement (1.00 each) Please pick up after yourself :),
1051595,Sunny room+Pvte office in huge loft,12884105458,,Albert,,Bushwick,40.70032,-73.9383,United States,US,False,moderate,Private room,2012.0,,,4.0,24.0,,-1.1819245753248353,2.9527983541320073,1.0,,"To enjoy, relax, feel safe and cozy. Also, keep the place clean and quiet in the evening.",
1052148,Spacious Prospect Heights Apartment,63218812094,unconfirmed,Sarah,,Prospect Heights,40.68233,-73.97261,United States,US,False,flexible,Entire home/apt,2021.0,,,4.0,166.0,6/27/2019,1.316600171752974,0.8890773997370842,1.0,,We ask that guests be respectful as there are others living in the home. NO smoking or pets please.,
1058775,2000 SF 3br 2bath West Village private  townhouse,90570445423,verified,Adelaide,Manhattan,West Village,40.73096,-74.00319,United States,,,strict,Entire home/apt,2012.0,,,,46.0,5/18/2019,-0.5772260512038674,0.8890773997370842,2.0,96.0,"Please keep common areas clean and do your dishes as you use them. Please respect quiet hours from 11pm to 8am.  I appreciate your respect for my belongings and keeping books, records, etc here in the home.  Please keep out of my bedroom, hall closets, and the meditation room.  I have one female indoor cat who is not to be let outside or into the basement.  If you are a smoker I ask that you do so outside. The backyard has lots of seating and the front stoop is nice to watch the world go by.",
1059328,"Williamsburg—Steps To Subway, Private Bath&Balcony",14752755860,verified,April,Brooklyn,Williamsburg,40.71332,-73.94177,United States,,,moderate,Private room,2004.0,,,,335.0,5/29/2019,1.1806121972125512,0.0,1.0,61.0,"No smoking, no pets, and, please, respect our need for quiet after 10 pm.  The walls are thick, so reasonable noise after 10 will not travel beyond your room.",
1059880,Beautiful Duplex Apartment,74182934364,verified,Lilianna,Brooklyn,Park Slope,40.66941,-73.98109,United States,,,moderate,Entire home/apt,2008.0,,,30.0,88.0,11/02/2018,-0.23247241529387316,0.8890773997370842,1.0,267.0,,
1060432,Large 2 Bedroom Great for Groups!,94662871331,unconfirmed,Tess,Brooklyn,Bedford-Stuyvesant,40.68373,-73.92377,United States,,,flexible,Entire home/apt,2016.0,,,90.0,162.0,6/28/2019,0.38701804292022685,1.6444119387887624,2.0,189.0,#NAME?,
1060984,"Modern Brooklyn Apt., August sublet",38981444696,unconfirmed,Ned,Brooklyn,Williamsburg,40.71459,-73.94844,United States,US,False,strict,Entire home/apt,2017.0,,,30.0,29.0,5/26/2018,-0.8684677444994425,0.0,1.0,83.0,"This is a pretty quiet house in a residential neighborhood, so please be respectful of noise. No overnight guests without prior arrangements being made.",
1061537,"1,800 sq foot in luxury building",18044628997,unconfirmed,Emma,Manhattan,Harlem,40.8092,-73.94421,United States,US,True,flexible,Private room,2005.0,,,2.0,170.0,6/23/2019,0.4898771668843341,0.0,1.0,258.0,"No smoking, drugs, loud volume, loud partying please. No outdoor shoes inside the house please, indoor slippers are provided. I don't charge cleaning fee so please help me keep the place clean and organized by cleaning up after yourself, thank you.",
1062089,Sunny 2-story Brooklyn townhouse w deck and garden,85201462079,verified,Alen,Brooklyn,Gowanus,40.68157,-73.98989,United States,US,False,strict,Entire home/apt,2011.0,,,30.0,19.0,3/17/2017,-1.4657689641837766,0.8890773997370842,1.0,400.0,We ask that guest DO NOT host any additional guest. NO partying or loud music.  Please DO NOT interact with other tenants on property.  There is ABSOLUTELY NO smoking allowed on the property. NO pets allowed. ,
1062641,"Times Square, Safe, Clean and Cozy!",61210263217,unconfirmed,Kevin,Manhattan,Hell's Kitchen,40.75527,-73.99291,United States,US,True,strict,Private room,2014.0,,,2.0,334.0,6/16/2019,1.1730444486588487,0.0,2.0,34.0,You will be very comfortable in our home but we ask that guests are respectful of the artwork that we have as we want to keep the place a fun place to hang out!  Please no smoking.,
1063194,"Cozy Room #3, Landmark Home 1 Block to PRATT",85719117699,unconfirmed,Miller,Brooklyn,Clinton Hill,40.68698,-73.96572,United States,US,True,flexible,Private room,2014.0,,,2.0,19.0,06/02/2019,-1.4657689641837766,2.32419091143281,6.0,203.0,"No smoking in the apartment, even with the windows open. No excessive cologne/perfume. Please take off your shoes on the landing and don't wear any outdoor shoes inside. No food in the bedrooms, please. No food or drinks in the music room. Be considerate of the neighbors; no excessive noise, and keep quiet after 9pm. Please tell me if anything gets broken in the apartment. Talk to me first if you want to hold Yggy. Don't open the terrarium before we talk. No overnight guests without clearing with me first.",
1063746,Beautiful Apartment East Village,95420528585,verified,Penelope,Manhattan,East Village,40.7288,-73.98192,United States,US,True,flexible,Entire home/apt,2007.0,,,7.0,12.0,,-1.8130949970906107,2.9527983541320073,1.0,35.0,"Guests are expected to be respectful, kind, neat, and reasonably quiet. Loud noise and heavy footsteps do travel from the second floor to the downstairs neighbors, so please be nice and don't stomp or yell.   No open flames and absolutely no smoking. Be respectful of what is in the house. Do not invite over others who are not in the plan. Thank you! ",
1064298,Park Slope Green Guest House,56820832918,,Rosie,Brooklyn,South Slope,40.66853,-73.98912,United States,US,True,strict,Entire home/apt,2004.0,,,30.0,467.0,12/30/2018,1.569456437260014,1.6444119387887624,2.0,280.0,,
1073135,ACCOMMODATIONS GALORE #1,90525781448,unconfirmed,Daniel,Manhattan,Harlem,40.81618,-73.94894,United States,US,True,flexible,Entire home/apt,2005.0,,,3.0,155.0,6/20/2019,0.358016726290994,1.6444119387887624,3.0,410.0,Tenant Agreement: House Rules: The landlord reserves the right to inspect the unit to enforce the terms of this agreement at any time. No smoking. No parties. No pets. Reduced noise after 11pm. No sublet. No more than eight people to reside on premises unless given written approval.  No refunds to be given for shortened stays.  No refunds to be given for any cable or internet WI-FI outages.  You are responsible for safe keeping of your own valuables. The landlord is not responsible for lost items.,
1073687,Sunny Room in New Condo,35058485479,verified,Victoria,Brooklyn,Clinton Hill,40.68414,-73.96351,United States,US,False,moderate,Private room,2018.0,,,3.0,260.0,07/03/2019,0.8989968860934763,2.32419091143281,1.0,388.0,"Please leave your shoes in the entranceway.  I will leave the house sparkly clean for you and hope that youll do the same for me. ;) If you are a smoker you are welcome to use either the back porch or roofdeck.  There is an ashtray on the back porch.  Please be considerate of neighbors with outdoor noise levels. Congrats! You get to be surrogate parents to the other residents of 9 mark st, Turtle and Froggy, my cats.  Ill leave plenty of food for them but you are responsible for feeding them.... and they will thank you with lots of purring and snuggly lap time.",
1074240,Stylish & Sleek Apartment Near SoHo!,24559680874,verified,Brooke,Manhattan,East Village,40.72392,-73.99143,United States,US,False,strict,Entire home/apt,2006.0,,,5.0,73.0,6/25/2019,-0.4054879596638276,2.32419091143281,1.0,13.0,There are two other units in the same building and we respect each other with noise.  Guests are asked not to have loud music or any parties. We don't charge a cleaning fee so please leave the house in good shape when you leave.  Please load the dishwasher and run it prior to departing. Thank you!,
1074792,NYC artists’ loft with roof deck,48867545848,verified,Lilianna,Brooklyn,Greenpoint,40.73494,-73.9503,United States,US,False,flexible,Private room,2006.0,,,3.0,193.0,5/20/2019,0.6438763196700871,0.8890773997370842,1.0,62.0,,
1075344,Unique & Charming small 1br Apt. LES,77518406270,unconfirmed,,Manhattan,Lower East Side,40.71341,-73.98856,United States,US,False,moderate,Entire home/apt,2013.0,,,3.0,32.0,6/14/2019,-1.1516673933575268,2.9527983541320073,1.0,62.0,,
1075897,Most Central Location!,53246473793,unconfirmed,,Manhattan,Hell's Kitchen,40.76754,-73.98399,United States,US,False,strict,Private room,2013.0,,,2.0,50.0,5/26/2019,-0.7620232550189601,0.8890773997370842,3.0,366.0,"Please be respectful of my things! I have a lot of stuff that I have collected over the years. Absolutely NO smoking.  This is a really relaxing space and the neighbors are all really cool.  -Pets are allowed -If you cook, please clean after yourself and make proper use of the garbage disposal.",
1076449,,80835835733,unconfirmed,,Manhattan,West Village,40.73442,-74.00303,United States,US,False,strict,Entire home/apt,2013.0,,,29.0,26.0,07/01/2019,-1.278789477376196,2.9527983541320073,1.0,338.0,"Please reserve for yourself rather than for someone else. Air B&B has this as a basic requirement so the host than look at reviews of the guest, not of the person making the reservation. You can smoke on the back porch.  Well-behaved, non-barky, friendly dogs are welcome to sleep on the floor or in their own dogbed.",
1077001,Sanctuary in East Flatbush,41763838164,unconfirmed,Anna,Brooklyn,Flatlands,40.63188,-73.93248,United States,US,True,moderate,Private room,2020.0,,,2.0,2.0,01/01/2019,-3.1330009674817547,2.32419091143281,1.0,334.0,"Please clean after yourself, wipe spilled water after using the bathroom, do not smoke in the apartment and treat the place as you would treat your home! Please let us know about pets or service animals in advance.",
1077553,Room with En Suite Bathroom & Deck,80213101260,verified,Dominik,Brooklyn,Clinton Hill,40.6873,-73.9634,United States,US,True,strict,Private room,2021.0,,,,426.0,6/24/2019,1.4734048681633187,1.6444119387887624,3.0,92.0,No Smoking No Pets No Parties but few friends always welcome Its a private space but keep sounds moderate for neighbors and me,
1078106,FLAT MACDONOUGH,12359551036,unconfirmed,Frederick,Brooklyn,Bedford-Stuyvesant,40.68296,-73.93662,United States,US,False,flexible,Entire home/apt,2010.0,,,,227.0,6/23/2019,0.7701941669086932,2.9527983541320073,2.0,-10.0,,
1078658,Huge Private  Floor at The Waverly,6534696854,verified,Adrian,Brooklyn,Clinton Hill,40.6863,-73.96765,United States,US,True,flexible,Private room,2012.0,,,,84.0,,-0.25737333048717626,0.8890773997370842,3.0,378.0,,
1079210,"Modern Greenpoint, Brooklyn Apt",63891709973,verified,Martin,Brooklyn,Greenpoint,40.73409,-73.95348,United States,US,False,moderate,Entire home/apt,2016.0,,,,,,-2.871302332565734,2.32419091143281,1.0,325.0,,
1079763,"Sun-drenched, artsy modernist 1 BDRM duplex",83716006050,unconfirmed,Kellan,Brooklyn,Williamsburg,40.71561,-73.94835,United States,US,True,moderate,Entire home/apt,2004.0,,,,10.0,,-2.0161359176494917,2.9527983541320073,1.0,-2.0,Quiet after 11pm.  Other guests sleeping.,
1080315,"Sunny, Cobble Hill Apartment",82129516523,unconfirmed,Hailey,Brooklyn,Cobble Hill,40.6857,-73.99183,United States,US,False,flexible,Entire home/apt,2017.0,,,,4.0,,-2.6778781802019074,1.6444119387887624,1.0,351.0,,
1080867,Fully Furnished Basement Apartment,57811865410,unconfirmed,Dominik,Queens,Flushing,40.74028,-73.83168,United States,US,True,strict,Private room,2018.0,,,,1.0,,-3.5523614737610028,2.32419091143281,1.0,389.0,- NO parties or events. -NO smoking inside. You are welcome to smoke outside. -We ask guests to maintain a low noise level after 10pm and be respectful of noise levels during the day. You are welcome to have a few friends over for dinner but no loud music,
1081420,FLAT MACDONOUGH GARDEN,64718456383,unconfirmed,Ryan,Brooklyn,Bedford-Stuyvesant,40.68281,-73.93524,United States,US,False,moderate,Entire home/apt,2007.0,,,,124.0,,0.56006322157717,0.8890773997370842,2.0,16.0,"The unit is a condo, with another unit upstairs.  Please be considerate of our neighbors, and respect the shared spaces (front porch, backyard) and limit any noise after 10 PM.  Guests are not allowed to use the bbq or smoker during their stay (sorry!).",
1081972,Light filled Williamsburg Apartment,28474746188,unconfirmed,Heather,Brooklyn,Williamsburg,40.71596,-73.93938,United States,US,False,strict,Entire home/apt,2011.0,,,,11.0,07/02/2019,-1.9431027278847786,1.6444119387887624,1.0,325.0,,
1082524,Retreat in Williamsburg,22731046418,verified,Abraham,Brooklyn,Williamsburg,40.71492,-73.95935,United States,US,True,strict,Entire home/apt,2007.0,,,4.0,240.0,6/17/2019,0.8213225509995511,1.6444119387887624,1.0,337.0,"Leave shoes by door No strong scents (perfumes, hair sprays, etc.) No events, drunkenness, or loud music No noise in the stairway",
1083076,NYC Zen,83696952551,verified,Amelia,,East Village,40.72354,-73.98295,United States,US,False,strict,Entire home/apt,2003.0,,,3.0,30.0,6/17/2019,-1.1819245753248353,2.9527983541320073,1.0,344.0,No Smoking No Pets No Parties,
1083629,Cozy BR in Wiliamsburg 3 Bedroom,26995415534,verified,Bruce,Brooklyn,Williamsburg,40.71165,-73.96087,United States,US,False,moderate,Private room,2003.0,,,3.0,200.0,6/22/2019,0.6438763196700871,2.9527983541320073,4.0,166.0,"You must disclose at what time you are planning to arrive when booking.  If it's too late at night, we may not be able to accommodate you.  If you don't disclose the information, your reservation will be canceled immediately.  International guests:  Please make sure your visa/work permits are in order.  We cannot refund your money if you are unable to come because your paperwork was not in order.  If you are booking far in advance because of work/study issues, please be aware that if things change because of whatever circumstance we are not able to give you a full refund.  Please understand that we have kept your place for months foregoing other bookings.  The policy is that if you let us know a week in advance, you will receive 50% of what you have paid.  Also, the money that you pay upfront to secure the place is kept by airbnb which handles all money transactions.  No smoking indoors, only on the deck.  No pets.  Come and go as you please.  No loud music please.  Own housekeeping du",
